dialogue,label
"야 뭐해
카페에서 게임 생각 중이야 좀 시끄러워서 잘 들려
어 그래 나도 카페야 음 그 랭킹 올라가려면 어떻게 해야 될까
일단 역할을 좀 더 나눠보자고 나는 공격을 맡을게
음 그럼 나는 방어 역할 하면서 서포트 해줄게
너 방어가 좀 강하니까 우리 팀 밸런스 잘 맞을 거야
맞아 그리고 이번에 아이템 좀 더 모아야 할 것 같아
아 그렇지 다음 주 이벤트 때 장비 업그레이드도 해야 되고
그래 계획 잘 세워야 랭킹 올릴 수 있을 거야
일단 오늘은 시뮬레이션 좀 해보고 나중에 팀원들하고 회의하자
응 좋아 그럼 잠시 후에 다시 연락할게 오케이
다음엔 조용한 데서 하자 여기 너무 시끄럽네
맞아 잘 들려야 전략 세우기 편하니까
오케이 그럼 이따가 집에 가면 다시 말해
응 그래 연락할게 안녕",0
"야 뭐해
지금 도서관이야 조용히 해야 돼
아 그렇구나 게임 얘기 좀 하려는데
말해봐
이번에 우리가 조금 더 전략적으로 해야 할 것 같아
음 맞아 매번 비슷한 패턴이니까 좀 바꿔보자
우린 딜러 역할을 맡는 게 나을까
어 나는 서포트를 맡아볼까 했는데
그것도 괜찮아 그럼 난 탱커로 갈게
좋아 그럼 이렇게 정리하고 다음에 할 때 바로 실행해보자
응 나중에 다시 얘기하자
그래 도서관에서 조용히 해야 하니 끊을게
나중에 봐",0
"어 지금 걷는 중이야 잠깐 얘기할 수 있어
어 나도 지금 이동 중이야 무슨 일이야
건축 현장 장비 상태 좀 확인했어 근데 몇 가지 수리 필요할 것 같아
어떤 부분에서 문제가 있나
크레인 쪽이랑 굴착기가 약간 불안정해 보였어 특히 굴착기는 소음이 좀 나더라고
아 그게 좀 걱정되긴 했어 그럼 수리 일정 잡아야겠다
응 가능하면 이번 주 내로 잡으면 좋겠어
그렇지 그래야 현장도 지연 안 되고 좋을 테니까
맞아 그럼 도착하면 수리 스케줄 확인해서 메일로 보낼게
고마워 그럼 나중에 봐",0
"어 거기 바람 좀 부는구나
어 맞아 현장이 좀 바람이 불어서
오늘 장비 점검 다 했어
음 몇 가지 문제가 있더라
어떤 거 문제 생겼어
크레인이 좀 이상한 소리가 나더라고 아마 점검 받아야 할 듯
음 그건 꽤 중요해 보이는데 빨리 수리 요청해야겠네
그러니까 말이야 지금 바로 업체에 연락해서 스케줄 잡아
오케이 내가 바로 전화해볼게
그리고 나머지 장비는 괜찮아 보여
아 다행이다 큰일은 없으니 그나마 다행이네
응 그렇지 그럼 마무리하고 보고서 작성할게
알았어 수고해
응 너도",0
"야 이번 공모전 어떻게 준비할까
어 조용히 해야 되네 그래서 말인데 우리 역할 좀 나눠야 되지 않을까
그러게 음 그러면 내가 기획 쪽 맡을까
오 좋다 그럼 나는 디자인 쪽을 맡을게
그럼 나머지 기술 구현은 다른 팀원한테 맡기면 되겠네
맞아 그렇게 하면 되겠다 음 그리고 발표 자료 준비도 중요하니까 같이 준비할까
그래 좋지 발표는 함께 준비하는 게 더 나을 것 같아
오케이 그럼 이번 주말에 만나서 구체적으로 정리하자
알았어 그럼 나중에 봐
응 그때 보자",0
"야 뭐해
어 나 집에서 쉬고 있어
다름이 아니라 이번 공모전 역할 나누기 좀 하려고
아 그래 뭐가 필요해
일단 코딩은 네가 제일 잘하니까 메인 개발은 네가 맡으면 어때
응 괜찮아 맡을게 그럼 다른 역할은
디자인 쪽은 내가 할까 생각 중인데 괜찮을까
좋아 그럼 발표 준비는 누가 하지
발표는 지원이가 잘하니까 부탁해도 될까
오케이 나도 열심히 준비해볼게
좋아 그럼 정리된 거 곧 문서로 보내줄게
응 고마워 연락 기다릴게",0
"야 지금 어디야
운전하면서 가고 있어
나도 지금 걷고 있는 중이야
어제 그 프로그램 봤어
어 그거 봤지
진짜 연기력 대박이더라
맞아 맞아 진짜 몰입도 최고였어
특히 그 마지막 장면에서 깜짝 놀랐어
맞아 나도 그 부분에서 완전 긴장했어
그치 정말 흥미진진했어
다음 주 내용도 기대돼
맞아 예고편 보니까 더 재밌을 것 같더라고
그럼 다음에 같이 보면서 얘기하자
좋아 그러면 나중에 연락할게
오케이 운전 조심하고
응 너도 조심히 가",0
"야 뭐해
카페에 있는데 좀 시끄럽다
그럼 끊고 나중에 다시 할래
아니야 괜찮아 말해봐
넷플릭스 드라마 새로 봤거든 근데 거기 OST가 너무 좋더라
음 그게 어떤 느낌이야
좀 감성적이면서도 여운이 남는 그런 거 있잖아
아 그런 거라면 라라랜드 사운드트랙 어때
진짜 잘 어울릴 거 같아 하긴 그게 많이 감성적이긴 해
그러게 말이야 이번 주말에 같이 넷플릭스 보면서 들어보자
오 좋지 그럼 토요일에 볼래
응 좋아 오랜만에 만나는 김에 커피도 한잔하자
여기 시끌시끌해가지고 그때 얘기하자
그래 그때 봐",0
"안녕하세요 지금 촬영 현장 안전 점검 때문에 통화 드렸어요
안녕하세요 괜찮으시면 지금 같이 이야기 나눌 수 있을까요
네 지금 사무실이에요 조용하네요
다행이에요 그럼 촬영 현장의 안전 장비나 비상 대피 안내 자료는 준비 되었나요
네 그 부분은 어제 확인했는데 다시 한번 제대로 체크하도록 할게요
좋아요 스태프들 대상으로 안전 교육도 해야 하니까요
맞아요 그리고 비상시 대피 경로도 명확하게 안내해야 할 것 같아요
네 알았어요 그 부분도 팀장님과 상의해서 진행할게요
감사합니다 그럼 준비된 자료 있으면 오후에 체크하겠습니다
네 그럼 이따가 연락드릴게요 감사합니다
네 감사합니다 나중에 봬요",0
"어 저기 지금 조용히 해야 돼
응 나도 지금 도서관이야
그건 잘하고 있어
일정은 어떻게 돼
토요일 오후 2시부터 시작할 생각이야
장소는 비밀리에 조용한 카페로 잡았어
음료랑 간단한 다과 준비했어
마무리는 언제쯤 할까
4시쯤 끝나면 좋을 것 같아
그때쯤이면 다 끝날 것 같아
그러면 나는 스케줄 조율해볼게
그래 둘 다 시간 맞춰야 하니까
이벤트 너무 기대돼
나도 완전 기대중이야
마무리 잘 하고 연락할게
알겠어 나중에 봐
응 조심히 들어가",0
